Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"C Leslie","Environmental Health Inequalities and Discriminatory Zoning: Identifying Systemic Barriers for Environmental Health Equity through Community-Engaged Research",2024,"","shareok.org","https://shareok.org/handle/11244/340330","https://scholar.google.com/scholar?cites=8166224133576139672&as_sdt=2005&sciodt=2007&hl=en",557,"2025-09-15 07:45:49","","","","",,,,,1,1.00,1,1,1,"Environmental justice research has exposed that environmental health inequalities persist for historically redlined communities due to proximity to heavy industrial areas. Communities …","https://shareok.org/bitstream/handle/11244/340330/2024_Leslie_Carrie_Dissertation.pdf?sequence=2","https://scholar.google.com/scholar?q=related:mCMHPpVBVHEJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"C McGinnis, JM Barajas","Evaluating Transportation Equity Data Dashboards",2024,"","escholarship.org","https://escholarship.org/uc/item/5jz35792","https://scholar.google.com/scholar?cites=3931377484422952726&as_sdt=2005&sciodt=2007&hl=en",229,"2025-09-15 07:45:49","","","","",,,,,1,1.00,1,2,1,"… used in the CEJST are shown in Table 2, extracted from the CEJST Technical Support … CEJST by providing deeper insight into the transportation disadvantage component of the CEJST, …","https://escholarship.org/content/qt5jz35792/qt5jz35792.pdf","https://scholar.google.com/scholar?q=related:Frf_JP4OjzYJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C Morton, A Werner, M Harris, I Saunders, ...","Classifying cumulatively disadvantaged communities in California: A quantitative comparison of environmental justice screening tools",2025,"","eartharxiv.org","https://eartharxiv.org/repository/view/8367/","",5,"2025-09-15 07:45:49","","","","",,,,,0,0.00,0,5,1,"… Similarly, we observed that the trivariate tool and CEJST often classify people as living in … CEJST (the screening tools currently in use or expected to be in use), we observed that CEJST …","https://eartharxiv.org/repository/object/8367/download/15684/","https://scholar.google.com/scholar?q=related:ANaXlC2BRjoJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"C Nambiar, I Blanding, C Cejudo, ...","Falling Short: Does Energy Code Compliance and Enforcement Vary by Income?",2022,"… . org/eventdata/pdf …","researchgate.net","https://www.researchgate.net/profile/Chitra-Nambiar/publication/368416915_Falling_Short_Does_Energy_Code_Compliance_and_Enforcement_Vary_by_Income/links/63e6cc29dea61217579c3770/Falling-Short-Does-Energy-Code-Compliance-and-Enforcement-Vary-by-Income.pdf","https://scholar.google.com/scholar?cites=15154204691607283323&as_sdt=2005&sciodt=2007&hl=en",749,"2025-09-15 07:45:49","PDF","","","",,,,,1,0.33,0,4,3,"Energy code compliance ensures that owners of newly constructed homes realize the savings associated with updated energy codes. While energy code adoption typically occurs at the …","https://www.researchgate.net/profile/Chitra-Nambiar/publication/368416915_Falling_Short_Does_Energy_Code_Compliance_and_Enforcement_Vary_by_Income/links/63e6cc29dea61217579c3770/Falling-Short-Does-Energy-Code-Compliance-and-Enforcement-Vary-by-Income.pdf","https://scholar.google.com/scholar?q=related:e2bPaOCMTtIJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C NATION","Bartlesville 14.993-acre Gaming and Fee-to-Trust Project",,"cncasinoea.com","","https://www.cncasinoea.com/wp-content/uploads/2024/07/EA-Cherokee-Nation-Bartlesville-14.993-acre-Gaming-and-FTT-Project.pdf","",681,"2025-09-15 07:45:49","PDF","","","",,,,,0,0.00,0,1,,"In 1838, the US military rounded up and forcibly removed over 16,000 Cherokee people from their homes, farms, and plantations in Georgia, Alabama, Tennessee, and North Carolina …","https://www.cncasinoea.com/wp-content/uploads/2024/07/EA-Cherokee-Nation-Bartlesville-14.993-acre-Gaming-and-FTT-Project.pdf","https://scholar.google.com/scholar?q=related:VNy4134Hal8J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C NATION","FINAL ENVIRONMENTAL ASSESSMENT",,"cncasinoea.com","","https://www.cncasinoea.com/wp-content/uploads/2025/01/Final-EA_202501221638.pdf","",692,"2025-09-15 07:45:49","PDF","","","",,,,,0,0.00,0,1,,"Of the nine agencies invited to provide additional input, only four responded, and they did not have additional substantive comments or concerns on the EA. Results are included in …","https://www.cncasinoea.com/wp-content/uploads/2025/01/Final-EA_202501221638.pdf","https://scholar.google.com/scholar?q=related:mXPPcJyeqscJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C Orth","EQUITY ANALYSIS OF NITROGEN DIOXIDE EXPOSURE DISPARITIES USING TROPOMI SATELLITE DATA IN THE 50 MOST POPULOUS US CITIES",2025,"","minds.wisconsin.edu","https://minds.wisconsin.edu/handle/1793/95345","",38,"2025-09-15 07:45:49","","","","",,,,,0,0.00,0,1,1,"… , we employed the Climate and Economic Justice Screening Tool (CEJST)-designated … We used race/ethnicity and income data, and the composite metrics from the EJ tools (CEJST, …","https://minds.wisconsin.edu/bitstream/handle/1793/95345/Cecilia%20Orth%20MS%20ER%20Thesis_.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:zB6mTg4n_MYJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C Orth","Assessing Potential Benefits of Greenhouse Gas Mitigation Measures for Low-Income and Disadvantaged Communities in Wisconsin",2024,"","hollowaygroup.org","https://hollowaygroup.org/s/342024-PCAP-Benefits-Assessment-1.pdf","",181,"2025-09-15 07:45:49","PDF","","","",,,,,0,0.00,0,1,1,"… included as disadvantaged in the Climate and Economic Justice Screening Tool (CEJST); (2) … We reviewed the categories of burden from the CEJST tool3 and will consider adoption of …","https://hollowaygroup.org/s/342024-PCAP-Benefits-Assessment-1.pdf","https://scholar.google.com/scholar?q=related:WahofTh5XcEJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C Orth, JL Tan, L Kysela, N Biswas","Energy Analysis and Policy Capstone: Data Management Best Practices for Low-Cost PM2. 5 Sensor Implementation in Madison",2024,"","eap.wisc.edu","https://eap.wisc.edu/wp-content/uploads/sites/449/2024/08/cityofmadison_454455_39032486_Data-Management-Best-Practices-for-LCS-Implementation-in-Madison.pdf","",207,"2025-09-15 07:45:49","PDF","","","",,,,,0,0.00,0,4,1,"This project proposes a suite of best practices for a Low-Cost Sensor (LCS) program, with a focus on the linkages between data analysis and community engagement. We recommend …","https://eap.wisc.edu/wp-content/uploads/sites/449/2024/08/cityofmadison_454455_39032486_Data-Management-Best-Practices-for-LCS-Implementation-in-Madison.pdf","https://scholar.google.com/scholar?q=related:0UfskmCdaZMJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C Protection, R Authority","Coastal Master Plan: Attachment C1: Predictive Models Technical Advisory Committee (PM-TAC) Report",2023,"Version I","coastal.la.gov","https://coastal.la.gov/wp-content/uploads/2023/12/C1_PredictiveModelsTechnicalAdvisoryCommitteePM-TACReport_Jul2023.pdf","",273,"2025-09-15 07:45:49","PDF","","","",,,,,0,0.00,0,2,2,"… To address historical injustices, progressive measures of equity can be pursued, such as utilizing the White House’s Climate and Economic Justice Screening Tool (CEJST) tool to …","https://coastal.la.gov/wp-content/uploads/2023/12/C1_PredictiveModelsTechnicalAdvisoryCommitteePM-TACReport_Jul2023.pdf","https://scholar.google.com/scholar?q=related:g4g3fhp0Ok0J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C Reed","Environmental Justice and Low-Income Residents of Houston Texas: The Inequities of Catastrophic Weather Event Recovery Left Out and Expendable-Again",2023,"","search.proquest.com","https://search.proquest.com/openview/b4bc358e8f657b186f50dfc00b5125d5/1?pq-origsite=gscholar&cbl=18750&diss=y","",366,"2025-09-15 07:45:49","","","","",,,,,0,0.00,0,1,2,"The National Oceanic and Atmospheric Administration (NOAA) Office of Coastal Management, from 2017-2021, the United States has averaged 17.2 annual climate/weather disasters. …","https://digitalscholarship.tsu.edu/cgi/viewcontent.cgi?article=1089&context=dissertations","https://scholar.google.com/scholar?q=related:RXEcRSejExAJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"C Reilley","Examining the Relationships Between Wildfire and Communities to Inform Wildfire Prevention and Equitable Policy Implementation",2022,"","ir.library.oregonstate.edu","https://ir.library.oregonstate.edu/concern/graduate_thesis_or_dissertations/xs55mm529","https://scholar.google.com/scholar?cites=15517881052716490638&as_sdt=2005&sciodt=2007&hl=en",453,"2025-09-15 07:45:49","","","","",,,,,1,0.33,1,1,3,"Despite the importance of fire for maintaining the health of many ecosystems, the social and economic costs of wildfires have risen sharply in recent years. Across the western United …","https://ir.library.oregonstate.edu/downloads/j098zj70d","https://scholar.google.com/scholar?q=related:jl_upZmWWtcJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C Sartoretti","Securing Environmental Justice for all: Joe Biden's agenda to ensure everyone lives in safe and healthy communities",2024,"DPCE Online","dpceonline.it","https://www.dpceonline.it/index.php/dpceonline/article/view/2365","",222,"2025-09-15 07:45:49","","","","",,,,,0,0.00,0,1,1,"… communities; 2) the creation of the White House Environmental Justice Advisory Committee; 3) and the directive to create the Climate and Economic Justice Screening Tool (""CEJST""), …","https://www.dpceonline.it/index.php/dpceonline/article/download/2365/2603","https://scholar.google.com/scholar?q=related:Mmm-4aY05JkJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C Sartoretti","Biden's green America. Towards a new US environmental policy.",2023,"DPCE Online","dpceonline.it","https://www.dpceonline.it/index.php/dpceonline/article/view/1774","",545,"2025-09-15 07:45:49","","","","",,,,,0,0.00,0,1,2,"L’America “verde” di Biden. Verso una nuova politica ambientale statunitense.-Joe Biden's victory is in some ways the victory of the environment. Since the presidential campaign, Biden …","https://www.dpceonline.it/index.php/dpceonline/article/download/1774/1777","https://scholar.google.com/scholar?q=related:bcKwWX2rvmYJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"C Walker, L Shaver, C Macomber","How Prepared Are US Cities to Implement the Justice40 Initiative?",2022,"","wri.org","https://www.wri.org/technical-perspectives/how-prepared-are-us-cities-implement-justice40-initiative?utm_medium=social&utm_source=twitterhttps%3A%2F%2Fwww.wri.org%2Finsights%2Fhow-prepared-are-us-cities-implement-justice40-initiative%3Futm_medium%3Dsocial","https://scholar.google.com/scholar?cites=124010331925473228&as_sdt=2005&sciodt=2007&hl=en",573,"2025-09-15 07:45:49","HTML","","","",,,,,1,0.33,0,3,3,"… The White House Council on Environmental Quality has developed the beta version of a Climate and Economic Justice Screening Tool specifically to help cities, states and community-…","https://www.wri.org/technical-perspectives/how-prepared-are-us-cities-implement-justice40-initiative?utm_medium=social&utm_source=twitterhttps%3A%2F%2Fwww.wri.org%2Finsights%2Fhow-prepared-are-us-cities-implement-justice40-initiative%3Futm_medium%3Dsocial","https://scholar.google.com/scholar?q=related:zGflZr2SuAEJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C Winnebald","Have Efforts to Lessen Disparities for Environmental Justice Communities Been Effective Within the National Environmental Policy Act",2024,"","search.proquest.com","https://search.proquest.com/openview/3165d24708575cabd0cea87852decd3e/1?pq-origsite=gscholar&cbl=18750&diss=y","",298,"2025-09-15 07:45:49","","","","",,,,,0,0.00,0,1,1,"… To address this issue, we recommend requiring the implementation of tools like EJScreen and CEJST to conduct an EJ analysis with uniform thresholds and data, along with requiring …","https://repository.arizona.edu/bitstream/handle/10150/672588/azu_etd_21455_sip1_m.pdf?sequence=1","https://scholar.google.com/scholar?q=related:KXsXyU4m640J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"C WORKING, P AWARDS, S ATLANTIC","Planning Ahead for",,"The Canadian Nurse","planning.erdc.dren.mil","https://planning.erdc.dren.mil/TOOLBOX/library/PlanningAhead/jun%202022%20Planning%20ahead-sngl.pdf","",267,"2025-09-15 07:45:49","PDF","","","",,,,,0,0.00,0,3,,"… version of the CEJST. Mr. Connor has directed USACE personnel to begin using the tool on USACE projects and programs. Planners can access the new tool on the CEJST website. …","https://planning.erdc.dren.mil/TOOLBOX/library/PlanningAhead/jun%202022%20Planning%20ahead-sngl.pdf","https://scholar.google.com/scholar?q=related:e0gxSTBH-ocJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"CA Gandy","Social Equity in Transportation Infrastructure Management: Quantitative Methods for Assessing and Improving the Distribution of Public Investments",2024,"","search.proquest.com","https://search.proquest.com/openview/f57b44963cd965cd0380e5c89d63ea75/1?pq-origsite=gscholar&cbl=18750&diss=y","",272,"2025-09-15 07:45:49","","","","",,,,,0,0.00,0,1,1,"… Further, I find the CEJST disadvantaged community indicator is a useful indicator, but … are significant even when including the CEJST disadvantaged community indicator in the model. …","https://kilthub.cmu.edu/ndownloader/files/46080165","https://scholar.google.com/scholar?q=related:-SgJc6jzAX4J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
18,"CA Gandy, DE Armanios, C Samaras","Social equity of bridge management",2023,"Journal of Management in …","ascelibrary.org","https://ascelibrary.org/doi/abs/10.1061/JMENEA.MEENG-5265","https://scholar.google.com/scholar?cites=18106537157624355153&as_sdt=2005&sciodt=2007&hl=en",130,"2025-09-15 07:45:49","","10.1061/JMENEA.MEENG-5265","","",,,,,18,9.00,6,3,2,"… , we find the CEJST … the CEJST disadvantaged community indicator in the model. Thus, in the case of bridge condition, neither correlation with median household income nor the CEJST …","https://ascelibrary.org/doi/pdf/10.1061/JMENEA.MEENG-5265","https://scholar.google.com/scholar?q=related:UVmcwJxXR_sJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"CA Gandy, DE Armanios, C Samaras","EXTENDED SUPPLEMENTAL MATERIALS: SOCIAL EQUITY OF BRIDGE MANAGEMENT",,"kilthub.cmu.edu","","https://kilthub.cmu.edu/ndownloader/files/39552496","",449,"2025-09-15 07:45:49","PDF","","","",,,,,0,0.00,0,3,,"We constructed a time-series panel of bridge inspections using the National Bridge Inventory (NBI) delimited ASCII files published from 1992 through 2020 containing inspection data …","https://kilthub.cmu.edu/ndownloader/files/39552496","https://scholar.google.com/scholar?q=related:BclTgPI2a68J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
32,"CA Spurlock, S Elmallah, TG Reames","Equitable deep decarbonization: A framework to facilitate energy justice-based multidisciplinary modeling",2022,"Energy Research &Social Science","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214629622003115","https://scholar.google.com/scholar?cites=10758812792640668685&as_sdt=2005&sciodt=2007&hl=en",478,"2025-09-15 07:45:49","HTML","","","",,,,,32,10.67,11,3,3,"Persistent, systemic harms have resulted in inequalities in wealth distribution, energy insecurity, infrastructure reliability, heat island exposure, and preexisting health conditions, all of …","https://www.sciencedirect.com/science/article/pii/S2214629622003115","https://scholar.google.com/scholar?q=related:DYRGdjv7TpUJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"CA Spurlock, S Elmallah, TG Reames","Equitable Deep Decarbonization",,"eta-publications.lbl.gov","","https://eta-publications.lbl.gov/sites/default/files/spurlock_equitable_decarbonization_02092022_manuscript_clean_0_0.pdf","",598,"2025-09-15 07:45:49","PDF","","","",,,,,0,0.00,0,3,,"Persistent, systemic harms have resulted in inequalities in wealth distribution, energy insecurity, infrastructure reliability, heat island exposure, and preexisting health conditions, all of …","https://eta-publications.lbl.gov/sites/default/files/spurlock_equitable_decarbonization_02092022_manuscript_clean_0_0.pdf","https://scholar.google.com/scholar?q=related:lxdUA7RLsfoJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"CB Duggan, S Lee, L Markow, M Parish","PHOTO CREDITS",,"environmentalintegrity.org","","https://environmentalintegrity.org/wp-content/uploads/2023/09/Aluminum-Paradox-report-EMBARGOED-for-09.27.23.pdf","",714,"2025-09-15 07:45:49","PDF","","","",,,,,0,0.00,0,4,,"… Data from the Climate and Economic Justice Screening Tool (CEJST) show that residents living near US smelters and other aluminum-related facilities are either part of or very close to …","https://environmentalintegrity.org/wp-content/uploads/2023/09/Aluminum-Paradox-report-EMBARGOED-for-09.27.23.pdf","https://scholar.google.com/scholar?q=related:1PxjERvFX6UJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"CJ Ruggero, MA Gum","The psychology workforce and disadvantaged communities: A brief report on state-level differences.",2025,"Training and Education in Professional …","psycnet.apa.org","https://psycnet.apa.org/record/2026-61120-001","",252,"2025-09-15 07:45:49","","","","",,,,,0,0.00,0,2,1,"… a Percentage of the state population living in a disadvantaged community, based on the Climate and Economic Justice Screening Tool. b Percentage of adequacy derived from the …","","https://scholar.google.com/scholar?q=related:mgskBPfXhq0J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
28,"CJ Villa","No"" Box to Be Checked"": Environmental Justice in Modern Legal Practice",2022,"NYU Env't LJ","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/nyuev30&section=10","https://scholar.google.com/scholar?cites=12474201780370772688&as_sdt=2005&sciodt=2007&hl=en",138,"2025-09-15 07:45:49","","","","",,,,,28,9.33,28,1,3,"… As of March 2022, the new CEJST tool remains qualified as ""beta,"" although further developments over time may certainly be anticipated. While new mapping tools such as the CEJST …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4099203","https://scholar.google.com/scholar?q=related:0JKLl21EHa0J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"CK Huyck, ZH Hu, E Tate, ...","Precision is Not Accuracy: An Equity-Based Assessment of Bias Correction of Building-Level Data for Disaster Risk Assessment",2024,"AGU Fall Meeting …","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2024AGUFMNH23B2289H/abstract","",255,"2025-09-15 07:45:49","","","","",,,,,0,0.00,0,4,1,"… and a team of subject matter experts to estimate the nation's resilience investment gap and to characterize that gap with respect to Climate and Economic Justice Screening Tool (CEJST…","","https://scholar.google.com/scholar?q=related:hIDK1od3yv8J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"CL Gallagher","Applying and Improving Air Quality Models for Environmental Justice-and Policy-Oriented Research",2023,"","search.proquest.com","https://search.proquest.com/openview/e11806942e1da562bc956a74ede923e7/1?pq-origsite=gscholar&cbl=18750&diss=y","",572,"2025-09-15 07:45:49","BOOK","","","",,,,,0,0.00,0,1,2,"Addressing systemic inequitable exposure to ambient PM 2.5 concentrations requires air quality data at spatial scales that match decision-making processes. Reduced-form air quality …","","https://scholar.google.com/scholar?q=related:Z5lzBGq0b28J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
27,"CL Gallagher, T Holloway","US decarbonization impacts on air quality and environmental justice",2022,"Environmental Research Letters","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1748-9326/ac99ef/meta","https://scholar.google.com/scholar?cites=12249122025210535714&as_sdt=2005&sciodt=2007&hl=en",522,"2025-09-15 07:45:49","","10.1088/1748-9326/ac99ef","","",,,,,27,9.00,14,2,3,"As policy organizations consider strategies to mitigate climate change, decarbonization initiatives can also reduce health-impacting air pollutants and may affect the associated racial …","https://iopscience.iop.org/article/10.1088/1748-9326/ac99ef/pdf","https://scholar.google.com/scholar?q=related:Il8WU5Wf_akJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"CL Kling, S Polasky, K Segerson","Changes in US Environmental Policy Under the Trump Administration: An Economic Perspective1",2025,"Environmental and Resource …","Springer","https://link.springer.com/article/10.1007/s10640-025-01025-6","",383,"2025-09-15 07:45:49","","10.1007/s10640-025-01025-6","","",,,,,0,0.00,0,3,1,"Since President Donald Trump took office for a second time in January 2025, his administration has initiated a flurry of actions to fundamentally alter environmental policy in the US. …","","https://scholar.google.com/scholar?q=related:Pm2Kvjd77YgJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
