Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"EM Bucholz, AD McCormick, C Ronai","The Child Opportunity Index and other social determinants of health neighborhood indexes: important considerations for choosing the correct index",2024,"JAMA pediatrics","jamanetwork.com","https://jamanetwork.com/journals/jamapediatrics/article-abstract/2824898","https://scholar.google.com/scholar?cites=7450849978854133785&as_sdt=2005&sciodt=2007&hl=en",35,"2025-09-15 07:45:08","","","","",,,,,2,2.00,1,3,1,"… Vulnerability Index (SVI), Social Deprivation Index (SDI), or Environmental Justice Index (EJI) … (SVI), 4 2015 Social Deprivation Index (SDI), 5 and 2022 Environmental Justice Index (EJI) …","","https://scholar.google.com/scholar?q=related:GdBTWJS8ZmcJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"F Buaku","Transportation Equity: Between the Promise, Policies, and the Product Justice40 and Transportation Equity in the Houston Metropolitan Area",2025,"","search.proquest.com","https://search.proquest.com/openview/eca91a25fdd455ee7e08ef5709c15b0d/1?pq-origsite=gscholar&cbl=18750&diss=y","",40,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,1,1,"… In September 2024, a man in a wheelchair was struck by a … the rail line to school in December 2024. The area continues to … to produce an Environmental Justice Index which gives an …","","https://scholar.google.com/scholar?q=related:oN4TDH-5qqIJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"G Kim","The Impact of Social Determinants on Healthcare Transition Readiness and Posttraumatic Growth Among Adolescent and Young Adult Childhood Cancer Survivors",2025,"","etd.library.emory.edu","https://etd.library.emory.edu/concern/etds/cj82k8561?locale=en","",81,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,1,1,"… Neighborhood-level SDoH were measured by the Area Deprivation Index (ADI) and Environmental Justice Index (EJI). More deprived neighborhoods (higher ADI and EJI) were …","","https://scholar.google.com/scholar?q=related:KLaJjpq2CyEJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"G Melsew","Equitable Investments at DC Water:'Equity in CIP Tool'for Equitable Outcomes and Customer Experiences",2024,"Utility Management Conference 2024","accesswater.org","https://www.accesswater.org/publications/proceedings/-10101550/equitable-investments-at-dc-water-equity-in-cip-tool-for-equitable-outcomes-and-customer-experiences","",53,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,1,1,"… has selected the Environmental Justice Index (EJI) to identify areas of higher vulnerability. The EJI, published by the US EPA using data from the US Department of Health &Human …","","https://scholar.google.com/scholar?q=related:b-sVEmItSlIJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"H Omiya","Preparing for the 100-Year Storm: The Price to Adapt Residential Buildings to Flooding From Accelerated Rainfall and Sea Level Rise in Cambridge …",2024,"","search.proquest.com","https://search.proquest.com/openview/ab9429c3c57028f9bf2629e24955047e/1?pq-origsite=gscholar&cbl=18750&diss=y","",99,"2025-09-15 07:45:08","BOOK","","","",,,,,0,0.00,0,1,1,"… Environmental Justice Index (EJI) is the first national map that tracks the cumulative impacts of environmental burden on public health … The Massachusetts Environmental Justice Index …","https://dash.harvard.edu/bitstreams/cfcffcb9-92a3-46fb-b0cb-e2246952f9e2/download","https://scholar.google.com/scholar?q=related:2ZzTCJMsUuwJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"H Oyler, K Le, J Chakraborty","Identifying Communities for Justice40 Investments Using Cumulative Impact Assessment of Climate and Environmental Burdens",2023,"","bren.ucsb.edu","https://bren.ucsb.edu/sites/default/files/05_JayajitChakraborty_Bren.pdf","",33,"2025-09-15 07:45:08","PDF","","","",,,,,0,0.00,0,3,2,"… approaches from other web-based environmental justice (EJ) mapping/screening … updated. This workflow will create a cumulative burden index using current CEJST burden indicators …","https://bren.ucsb.edu/sites/default/files/05_JayajitChakraborty_Bren.pdf","https://scholar.google.com/scholar?q=related:OikZWOpm2-YJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
3,"H Uno","Environmental Justice in Cumulative Impacts Analysis",2023,"Ecology LQ","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/eclawq50&section=18","https://scholar.google.com/scholar?cites=16697244398573511363&as_sdt=2005&sciodt=2007&hl=en",20,"2025-09-15 07:45:08","","","","",,,,,3,1.50,3,1,2,"… the environmental justice definition that environmental justice … health rights, and involvement of communities of color87 aligns with the seventeen Principles of Environmental Justice. A …","","https://scholar.google.com/scholar?q=related:w-LakFCHuOcJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"HK Johnson, JM Hampton, N Arroyo, A Schultz, ...","Comparing Esri ArcGIS and SAS Geocoding Approaches: Test case with 3,238 Wisconsin addresses",2025,"medRxiv","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC11838977/","https://scholar.google.com/scholar?cites=5821453774465481581&as_sdt=2005&sciodt=2007&hl=en",107,"2025-09-15 07:45:08","HTML","","","",,,,,1,1.00,0,5,1,"… As a result, the correlations based on census tracts and block groups were very strong for linked exposure measures of socioeconomic status, environmental justice, urban/rural …","https://pmc.ncbi.nlm.nih.gov/articles/PMC11838977/","https://scholar.google.com/scholar?q=related:bTtfT131yVAJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"J Hillin, A Canada, LS Fawkes, CM Thompson, ...","Spatial Investigation of Legacy Pollutants within a Confirmed Cancer Cluster in Three Houston, TX Neighborhoods",2024,"Water, Air, &Soil …","Springer","https://link.springer.com/article/10.1007/s11270-024-07193-3","",38,"2025-09-15 07:45:08","","10.1007/s11270-024-07193-3","","",,,,,0,0.00,0,5,1,"… , and pyrene) and the CDC's Environmental Justice Index (EJI). The results identify spatial patterns between the distribution of PAH contaminants and areas with the highest cumulative …","https://pmc.ncbi.nlm.nih.gov/articles/PMC12007914/","https://scholar.google.com/scholar?q=related:rklugIASmRIJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
2,"J Liu, Y Cai, X Shen","Integrating Machine Learning, SHAP Interpretability, and Deep Learning Approaches in the Study of Environmental and Economic Factors: A Case Study of …",2025,"Land","mdpi.com","https://www.mdpi.com/2073-445X/14/5/957","https://scholar.google.com/scholar?cites=14085416803035685851&as_sdt=2005&sciodt=2007&hl=en",88,"2025-09-15 07:45:08","HTML","","","",,,,,2,2.00,1,3,1,"… For this research, the ‘Percentage of minority persons’ from the CDC Environmental Justice Index (EJI) dataset based on the 2022 edition is used as a metric for concentration (Figure 3)…","https://www.mdpi.com/2073-445X/14/5/957","https://scholar.google.com/scholar?q=related:26NCYvRzecMJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"J Maantay, M Rajaee","Mapping Environmental Health and Justice Issues",2024,"Environmental Health: Foundations for …","books.google.com","https://books.google.com/books?hl=en&lr=&id=wKr8EAAAQBAJ&oi=fnd&pg=PA163&dq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&ots=KQ7SqYVFtY&sig=sj2w1t74c6citjXrSp71SY_fdz4","",39,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,2,1,"… released the Environmental Justice Index (EJI) in … environmental pollution burden, and health vulnerability (Figure 8.7). 43 The EJI is the first EJ index to factor in population-level health …","","https://scholar.google.com/scholar?q=related:FCZr6lTm2ZMJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"J Riddle","An Investigation of Noise Mitigation Strategies and Socioeconomic Status in New York City",2024,"","search.proquest.com","https://search.proquest.com/openview/e3c788b35bc18f2d99b7a91b4f8631fc/1?pq-origsite=gscholar&cbl=18750&diss=y","",98,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,1,1,"… Furthermore, the Discussion chapter of this thesis will offer suggestions for updated policies … with new trends in mobility necessitate an updated Noise Code for NYC. A comparative …","","https://scholar.google.com/scholar?q=related:DBKz_g9wPTUJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
5,"J Stephenson","Federal agencies launch tool to measure health effects of environmental hazards for communities",2022,"JAMA Health Forum","jamanetwork.com","https://jamanetwork.com/journals/jama-health-forum/fullarticle/2795752","https://scholar.google.com/scholar?cites=9611960723448226960&as_sdt=2005&sciodt=2007&hl=en",52,"2025-09-15 07:45:08","HTML","","","",,,,,5,1.67,5,1,3,"… will use the Environmental Justice Index to do just that.” The EJI provides local communities … The CDC and ATSDR said that they plan to update the EJI periodically as new data become …","https://jamanetwork.com/journals/jama-health-forum/fullarticle/2795752","https://scholar.google.com/scholar?q=related:kGQjBFqLZIUJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"JK Ghosh, B Martinez, C Beck, ...","Community Outbreak Preparedness Index (COPI)",2023,"Heluna Health …","copi.helunahealth.org","https://copi.helunahealth.org/assets/COPI-Technical-Report.pdf","https://scholar.google.com/scholar?cites=8150490570734981743&as_sdt=2005&sciodt=2007&hl=en",106,"2025-09-15 07:45:08","PDF","","","",,,,,1,0.50,0,4,2,"… existing chronic health conditions and environmental exposures … , the Environmental Justice Index includes measures of … and health vulnerability areas of the EJI, multiple indicators of …","https://copi.helunahealth.org/assets/COPI-Technical-Report.pdf","https://scholar.google.com/scholar?q=related:b1LUrf1bHHEJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"JM Ennis","Co-occurring Determinants of Adverse Childhood Experiences: A Structural Model of Syndemic Effect",2025,"","search.proquest.com","https://search.proquest.com/openview/9cc8446d2f8e90f4e3a237cba41e2a5a/1?pq-origsite=gscholar&cbl=18750&diss=y","",114,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,1,1,"… , the Social Deprivation Index, the Multidimensional Deprivation Index, and the Environmental Justice Index were selected for each of the 5 states in the study. 9. The index measures …","","https://scholar.google.com/scholar?q=related:ROrB1jDrtWUJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"JMJ Archer","Airing Grievances: A Characterization of Knowledge, Dissatisfaction, and Self-Efficacy Regarding Air Pollution in an Environmentally Oppressed Region of West …",2024,"","search.proquest.com","https://search.proquest.com/openview/890f35d2f0ec23a551981cc25654642f/1?pq-origsite=gscholar&cbl=18750&diss=y","",77,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,1,1,"… pillars of public health and environmental justice action. … An updated bill passed in 2023 expanded what was originally a single … USEPA’s EJI combine data on low income and people of …","https://drum.lib.umd.edu/bitstreams/cab600bd-bf7e-4c83-a74c-bcf4cfc54c6f/download","https://scholar.google.com/scholar?q=related:9P8KRXNxfN8J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"JR Bobbitt, F Liu, J Cullen, RA Keri","Assessment of racial and ethnic disparities in environmental exposure-related cancer burden",2024,"Cancer Research","aacrjournals.org","https://aacrjournals.org/cancerres/article/84/6_Supplement/853/739703","",59,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,4,1,"… health outcomes including higher cancer incidence and mortality. We utilized the Environmental Justice Index (EJI) … Our current studies are assessing whether this high environmental …","","https://scholar.google.com/scholar?q=related:2tC_ChCVLkoJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"JR Bobbitt, F Liu, RA Keri, J Cullen","Cancer Burden in Neighborhoods With Greater Racial Diversity and Environmental Burden",2025,"JAMA Network Open","jamanetwork.com","https://jamanetwork.com/journals/jamanetworkopen/article-abstract/2835508","",28,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,4,1,"… (EJI) database. An important strength of this dataset is the exploration … CDC’s recently released Environmental Justice Index. This score is … Updated March 15, 2024. Accessed July 14, …","https://jamanetwork.com/journals/jamanetworkopen/articlepdf/2835508/bobbitt_2025_oi_250527_1749748217.46336.pdf","https://scholar.google.com/scholar?q=related:b9-lghaE6T8J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"K Guo, AB McCoy, TJ Reese, A Wright, ...","POINT: Pipeline for Offline Conversion and Integration of Geocodes and Neighborhood Data",2023,"Applied Clinical …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/html/10.1055/a-2148-6414","https://scholar.google.com/scholar?cites=15296718602607392862&as_sdt=2005&sciodt=2007&hl=en",105,"2025-09-15 07:45:08","HTML","10.1055/a-2148-6414","","",,,,,1,0.50,0,5,2,"Objectives Geocoding, the process of converting addresses into precise geographic coordinates, allows researchers and health systems to obtain neighborhood-level estimates of …","https://www.thieme-connect.com/products/ejournals/html/10.1055/a-2148-6414","https://scholar.google.com/scholar?q=related:XviFCYbcSNQJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"K Kostelanetz","Relationship between indices of socioeconomic status and the breast cancer burden in Wisconsin",2024,"","minds.wisconsin.edu","https://minds.wisconsin.edu/handle/1793/85485","",26,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,1,1,"… Environmental Justice Index (EJI) is the most unique index of the four as it includes environmental … not frequently updated or used in fields other than cancer, so this limited the number …","https://minds.wisconsin.edu/bitstream/handle/1793/85485/Kostelanetz%20Population%20Health%20Thesis.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:7brzl36pDoUJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"KC Ashad-Bishop, D Wiese, JAB Bispo, ...","Social-Environmental Injustice and Cancer Screening Prevalence",2024,"JAMA network …","jamanetwork.com","https://jamanetwork.com/journals/jamanetworkopen/article-abstract/2823523","https://scholar.google.com/scholar?cites=6424287031855246106&as_sdt=2005&sciodt=2007&hl=en",50,"2025-09-15 07:45:08","","","","",,,,,1,1.00,0,4,1,"… SEI hot spots, determined according to the Environmental Justice Index from the US … Control and Prevention Environmental Justice Index (EJI). The construction of the EJI has been …","https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2823523","https://scholar.google.com/scholar?q=related:GmvhpASnJ1kJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
4,"KJ Black, JG Weber","Treating abandoned mine drainage can protect streams cost effectively and benefit vulnerable communities",2024,"Communications Earth &Environment","nature.com","https://www.nature.com/articles/s43247-024-01669-0","https://scholar.google.com/scholar?cites=13487216804376074913&as_sdt=2005&sciodt=2007&hl=en",80,"2025-09-15 07:45:08","HTML","","","",,,,,4,4.00,2,2,1,"Some communities endure environmental hazards from abandoned mines and job loss from the energy transition away from coal. Recent US legislation provides a historic …","https://www.nature.com/articles/s43247-024-01669-0","https://scholar.google.com/scholar?q=related:odqDqTk4LLsJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"KST Kanankege, R Kandwal, AM Perez","Spatial indices quantifying exposure to swine farming in North Carolina",2025,"Frontiers in Veterinary …","frontiersin.org","https://www.frontiersin.org/journals/veterinary-science/articles/10.3389/fvets.2025.1552028/full","https://scholar.google.com/scholar?cites=9941252336383390111&as_sdt=2005&sciodt=2007&hl=en",30,"2025-09-15 07:45:08","","10.3389/fvets.2025.1552028","","",,,,,1,1.00,0,3,1,"… on a yearly basis with updated farm data and can play a … for health and environmental risks. In this study, the CDC’s Social Vulnerability Index (SVI) and Environmental Justice Index (EJI…","https://www.frontiersin.org/journals/veterinary-science/articles/10.3389/fvets.2025.1552028/pdf","https://scholar.google.com/scholar?q=related:n3GnNFRs9okJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"KY Chang, YC Lee, CY Chang, CC Li, ...","Impact of Neighborhood Social Disparity on COPD Prevalence in the US",2025,"American Journal of …","atsjournals.org","https://www.atsjournals.org/doi/abs/10.1164/ajrccm.2025.211.Abstracts.A3251","",37,"2025-09-15 07:45:08","","10.1164/ajrccm.2025.211.Abstracts.A3251","","",,,,,0,0.00,0,5,1,"… were obtained from the 2024 CDC PLACES dataset, which … , EJI, SDI, and HOLC grade. These findings reveal the considerable impact of social determinants of health, environmental …","","https://scholar.google.com/scholar?q=related:IYGT6bH__boJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"KY Moore","Environmental Justice",,"Beyond Health Capacity","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781003535768-7/environmental-justice-katera-moore","",36,"2025-09-15 07:45:08","","10.4324/9781003535768-7","","",,,,,0,0.00,0,1,,"… In 2024, ten houses collapsed into the Atlantic Ocean on North … CDC’s Environmental Justice Index and other indicators that map … Comprehensive plans and building code updates must …","","https://scholar.google.com/scholar?q=related:tHjbt_yiviwJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"L Berman","Interface Between Sustainability, Public Health, and Environment: Indicators for Measuring and Tracking Impacts",2024,"Achieving Sustainability in Ukraine through Military …","books.google.com","https://books.google.com/books?hl=en&lr=&id=oFU7EQAAQBAJ&oi=fnd&pg=PA3&dq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&ots=ou5Fen4yol&sig=xv4eZr84X0sUIj1Mk-2LE-Glnbo","",47,"2025-09-15 07:45:08","","","","",,,,,0,0.00,0,1,1,"… Mapping tools, such as ATSDR’s Environmental Justice Index (EJI)[8] or EPA’s Environmental Justice Screening Tool [9], indicate overall environmental and socioeconomic impacts in …","","https://scholar.google.com/scholar?q=related:RhwOk5NsAlUJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
0,"L Berman","Interface Between Sustainability, Public Health, and Environment: Indicators for Measuring and Tracking Impacts of Brownfields Redevelopment",2023,"NATO Advanced Research Workshop","Springer","https://link.springer.com/chapter/10.1007/978-94-024-2278-8_1","",64,"2025-09-15 07:45:08","","10.1007/978-94-024-2278-8_1","","",,,,,0,0.00,0,1,2,"… ’s Environmental Justice Index (EJI) [8] or EPA’s Environmental … health indicators associated with redevelopment. We found few publications on sustainability or public health indicators …","","https://scholar.google.com/scholar?q=related:04Zy0k4vyIcJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
1,"L Santacroce, S Yang, R Summit, A Valle, ...","Effects of Social Vulnerability and Environmental Burden on Care Fragmentation and Social Needs Among Individuals With Rheumatic Conditions",2025,"Arthritis Care & …","Wiley Online Library","https://acrjournals.onlinelibrary.wiley.com/doi/abs/10.1002/acr.25431","https://scholar.google.com/scholar?cites=30151312481270471&as_sdt=2005&sciodt=2007&hl=en",96,"2025-09-15 07:45:08","","10.1002/acr.25431","","",,,,,1,1.00,0,5,1,"… developed an Environmental Justice Index (EJI), a nationwide census tract–based measure that combines environmental burden, social vulnerability, and pre-existing health condition …","","https://scholar.google.com/scholar?q=related:xzr1fXUeawAJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025"
