Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"D Hurlbut, D Harrison-Atlas, J Gu","Interregional Renewable Energy Zones in National Transmission Analysis",2022,"","osti.gov","https://www.osti.gov/biblio/1888238","https://scholar.google.com/scholar?cites=6722498772797716141&as_sdt=2005&sciodt=2007&hl=en",302,"2025-08-29 15:46:59","","","","",,,,,1,0.33,0,3,3,"This report describes the interregional renewable energy zone (IREZ) methodology for national application in the United States. The aim is to develop a data-driven, replicable …","https://www.osti.gov/servlets/purl/1888238","https://scholar.google.com/scholar?q=related:rXabOwQdS10J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"D Kim, JA Schremmer","Student Note",2022,"Law Review","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/helr46&section=10","",228,"2025-08-29 15:46:59","","","","",,,,,0,0.00,0,2,3,"… EJScreen indicia of environmental burdens evidence very high levels of risk regarding lead paint, proximity to permitted facilities, and more. All EJScreen and Census data prints on file …","","https://scholar.google.com/scholar?q=related:_zRqU8ZY7KcJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"D Reeves","EPA Seeks To Measure EJ Progress But May Need To 'Improve'Authority",2021,"Inside EPA's Risk Policy Report","JSTOR","","",273,"2025-08-29 15:46:59","CITATION","","","",,,,,0,0.00,0,1,4,"","","https://scholar.google.com/scholar?q=related:M3XVjb2eWPYJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
30,"D Rouse, R Piro","The comprehensive plan: Sustainable, resilient, and equitable communities for the 21st century",2021,"","taylorfrancis.com","https://www.taylorfrancis.com/books/mono/10.4324/9781003024170/comprehensive-plan-david-rouse-rocky-piro","https://scholar.google.com/scholar?cites=10283210695642805737&as_sdt=2005&sciodt=2007&hl=en",327,"2025-08-29 15:46:59","BOOK","10.4324/9781003024170","","",,,,,30,7.50,15,2,4,"The practice of comprehensive planning is changing dramatically in the 21st century to address the pressing need for more sustainable, resilient, and equitable communities. Drawing …","","https://scholar.google.com/scholar?q=related:6XVJGKVNtY4J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
3,"D Scoville","The Dangers of Agency Doublespeak",2021,"Ecology Law Quarterly","JSTOR","https://www.jstor.org/stable/27188948","https://scholar.google.com/scholar?cites=12562673237794844674&as_sdt=2005&sciodt=2007&hl=en",331,"2025-08-29 15:46:59","","","","",,,,,3,0.75,3,1,4,"Since their inception, administrative agencies have played a critical role in setting the trajectory of national regulatory schemes. Over the last several decades, agencies have become …","https://www.ecologylawquarterly.org/wp-content/uploads/2022/03/48.2_Scoville_Internet.pdf","https://scholar.google.com/scholar?q=related:AnAR-L-UV64J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"DA Cohen, JM Cha, N Graetz, R Sen","Discussion Draft: Securing Climate Justice Investments in New York's Climate Leadership and Community Protection Act",2022,"","live-socio-spatial-climate …","https://live-socio-spatial-climate-collaborative.pantheon.berkeley.edu/wp-content/uploads/2022/03/Discussion-Draft-Securing-Climate-Justice-Investments_March-1-3.pdf","",127,"2025-08-29 15:46:59","PDF","","","",,,,,0,0.00,0,4,3,"In this White Paper, we step back from the everyday back-and-forth of policymaking to consider core principles for delivering on climate justice in New York State. How can the state …","https://live-socio-spatial-climate-collaborative.pantheon.berkeley.edu/wp-content/uploads/2022/03/Discussion-Draft-Securing-Climate-Justice-Investments_March-1-3.pdf","https://scholar.google.com/scholar?q=related:3dyX2G7SplAJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
3,"DA Heyen, A Beznea, K Hünecke, ...","Measuring a Just Transition in the EU in the context of the 8th Environment Action Programme",2021,"Online verfügbar unter …","justtransitionforall.com","https://justtransitionforall.com/wp-content/uploads/2022/12/JustTransition-Indicator-Paper.pdf","https://scholar.google.com/scholar?cites=9240862788454874289&as_sdt=2005&sciodt=2007&hl=en",336,"2025-08-29 15:46:59","PDF","","","",,,,,3,0.75,1,4,4,"… With regard to socioeconomic and -demographic disaggregation, the US Environmental Justice Screening (EJSCREEN) can be seen as a role model. Eleven environmental indicators …","https://justtransitionforall.com/wp-content/uploads/2022/12/JustTransition-Indicator-Paper.pdf","https://scholar.google.com/scholar?q=related:sXz6874jPoAJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"DE Assessment","US Department of Veterans Affairs",2022,"","cfm.va.gov","https://www.cfm.va.gov/CFM/Environmental/VARaleighDraftEA_508.pdf","",121,"2025-08-29 15:46:59","PDF","","","",,,,,0,0.00,0,1,3,"This draft environmental assessment (EA) has been prepared in accordance with the National Environmental Policy Act of 1969 (NEPA; 42 United States Code 4321 et seq.), the …","https://www.cfm.va.gov/CFM/Environmental/VARaleighDraftEA_508.pdf","https://scholar.google.com/scholar?q=related:bF7q_g-4fU0J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
62,"DH Jones, X Yu, Q Guo, X Duan, C Jia","Racial disparities in the heavy metal contamination of urban soil in the Southeastern United States",2022,"International Journal of …","mdpi.com","https://www.mdpi.com/1660-4601/19/3/1105","https://scholar.google.com/scholar?cites=13770609149175690073&as_sdt=2005&sciodt=2007&hl=en",56,"2025-08-29 15:46:59","HTML","","","",,,,,62,20.67,12,5,3,"… from EPA’s 2016 EJScreen dataset [34]. The EJScreen database contained demographic and … We used national percentile rankings of these variables from the EJScreen database to …","https://www.mdpi.com/1660-4601/19/3/1105","https://scholar.google.com/scholar?q=related:WXNctQ8IG78J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"DM Breen","SUBMITTED ELECTRONICALLY",2022,"","aquadoc.typepad.com","https://aquadoc.typepad.com/files/final-awwa-comments-on-proposed-pfoa-and-pfos-designation-under-cercla-no-attachments.pdf","",217,"2025-08-29 15:46:59","PDF","","","",,,,,0,0.00,0,1,3,"… Proximity to hazardous waste facilities is considered a key environmental justice index as part of the EPA’s EJScreen tool (EPA, 2022h). If this rule becomes final, it will – by design – …","https://aquadoc.typepad.com/files/final-awwa-comments-on-proposed-pfoa-and-pfos-designation-under-cercla-no-attachments.pdf","https://scholar.google.com/scholar?q=related:kDV-5Cfk_hwJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"DM Munson","Re: Nemadji Trail Energy Center Proposed Construction Permit (21-JAM-212)",2022,"","sierraclub.org","https://www.sierraclub.org/sites/default/files/sce-authors/u560/Sierra%20Club%20NTEC%20comments_with%20exhibits.pdf","",291,"2025-08-29 15:46:59","PDF","","","",,,,,0,0.00,0,1,3,"… According to EPA’s EJScreen, Superior already includes multiple census tracts that are above the 90th percentile for diesel particulate matter emissions and above the 80th percentile …","https://www.sierraclub.org/sites/default/files/sce-authors/u560/Sierra%20Club%20NTEC%20comments_with%20exhibits.pdf","https://scholar.google.com/scholar?q=related:o29gnIC3ajcJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
4,"DYDY Lee, F Yang, A Wilson, E Wood","Evi-equity",2022,"","osti.gov","https://www.osti.gov/biblio/1874566","https://scholar.google.com/scholar?cites=6861776835772824002&as_sdt=2005&sciodt=2007&hl=en",179,"2025-08-29 15:46:59","","","","",,,,,4,1.33,1,4,3,"… 2022 Vehicle Technologies Office Annual Merit Review Project ID: VAN046 June 21, 2022 … Quartiles are set at the state level, based on EPA’s EJSCREEN …","https://www.osti.gov/servlets/purl/1874566","https://scholar.google.com/scholar?q=related:wjk-SK3tOV8J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"E Alvey","Dead Ahead",2022,"Hollywood or History?: An Inquiry-Based Strategy for …","books.google.com","https://books.google.com/books?hl=en&lr=&id=8zp7EAAAQBAJ&oi=fnd&pg=PA70&dq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&ots=XadEaYdOVN&sig=y2pkLOz0ca7oA7YZ40qxgKycdBY","",96,"2025-08-29 15:46:59","","","","",,,,,0,0.00,0,1,3,"… This process may be aided by using the EPA Environmental Justice mapping tool (https://www. epa. gov/ejscreen) or Environmental Justice Atlas (https://ejatlas. org/). Students can …","","https://scholar.google.com/scholar?q=related:tGLdMTibO4IJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
10,"E Benami, R Whitaker, V La, H Lin, ...","The distributive effects of risk prediction in environmental compliance: Algorithmic design, environmental justice, and public policy",2021,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3442188.3445873","https://scholar.google.com/scholar?cites=7231562775483666091&as_sdt=2005&sciodt=2007&hl=en",214,"2025-08-29 15:46:59","","10.1145/3442188.3445873","","",,,,,10,2.50,2,5,4,"… EPA’s goal is to reduce the SNC rate by 50% from 2019 to 2022, relative to a baseline from … the EJScreen ag into our assessment of distributive implications. Even though the EJScreen …","https://dl.acm.org/doi/pdf/10.1145/3442188.3445873","https://scholar.google.com/scholar?q=related:q06kowesW2QJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
2,"E Bonds","Historical Environmental Injustice Excavation: The Intentional—and Illegal—Origins of Environmental Inequality in Hopewell, VA",2022,"Environmental Justice","liebertpub.com","https://www.liebertpub.com/doi/abs/10.1089/env.2021.0071","https://scholar.google.com/scholar?cites=9364289618590664705&as_sdt=2005&sciodt=2007&hl=en",92,"2025-08-29 15:46:59","","10.1089/env.2021.0071","","",,,,,2,0.67,2,1,3,"… The US EPA's EJSCREEN mapping tool shows that portions of Hopewell face some of the … This map of Hopewell from the Environmental Protection Agency's EJSCREEN depicts the …","https://www.researchgate.net/profile/Eric-Bonds/publication/356937321_Historical_Environmental_Injustice_Excavation_The_Intentional-and_Illegal-Origins_of_Environmental_Inequality_in_Hopewell_VA/links/62dac20482bb472992989225/Historical-Environmental-Injustice-Excavation-The-Intentional-and-Illegal-Origins-of-Environmental-Inequality-in-Hopewell-VA.pdf","https://scholar.google.com/scholar?q=related:AYj5Qcuj9IEJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"E Caruso","Heavy Metal Contamination in Drinking Water and its Connection to Superfund Site Related Environmental Injustice",2021,"","digitalworks.union.edu","https://digitalworks.union.edu/theses/2409/","",307,"2025-08-29 15:46:59","","","","",,,,,0,0.00,0,1,4,"… The school is expected to move into the new building by the start of the 2022 school year … This study utilizes the EPA’s EJSCREEN program to assess the Environmental Justice Index …","https://digitalworks.union.edu/cgi/viewcontent.cgi?article=3476&context=theses","https://scholar.google.com/scholar?q=related:XRhOGZWdpaUJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
1,"E Escott, S Naumovski, BM Cuffy, R Welch, ...","Demonstrating Material Impact: A Computational Design Framework Promoting Environmental Justice",2022,"Design Modelling …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-13249-0_46","https://scholar.google.com/scholar?cites=14762195296211354390&as_sdt=2005&sciodt=2007&hl=en",38,"2025-08-29 15:46:59","","10.1007/978-3-031-13249-0_46","","",,,,,1,0.33,0,5,3,"… in the US EPA’s EJScreen database, combines two socioeconomic indicators: low income and people of colour (Environmental Protection Agency 2022, Federal Register 1994). The …","","https://scholar.google.com/scholar?q=related:FsOej2ja3cwJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"E Gill, M Hallisey, R Baranowski, D Preziuso","Equitable Demonstration and Deployment Roundtable Report",2022,"","osti.gov","https://www.osti.gov/biblio/1871809","",128,"2025-08-29 15:46:59","","","","",,,,,0,0.00,0,4,3,"… EJSCREEN is the Environmental Protection Agency’s justice mapping and screening tool that … EJSCREEN users choose a geographic area; the tool then provides demographic and …","https://www.osti.gov/servlets/purl/1871809","https://scholar.google.com/scholar?q=related:VCRRPg_-0HAJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"E Holt","National Parks and Different Racial Groups: How and Why Racial Disparities in National Park Visitorship have Developed on a Nation-Wide Scale in the United …",2022,"Assistant Editors","blsa.studentorg.berkeley.edu","https://blsa.studentorg.berkeley.edu/wp-content/uploads/2022/09/California-Legal-Studies-Journal-2022-1.pdf#page=28","",264,"2025-08-29 15:46:59","PDF","","","",,,,,0,0.00,0,1,3,"… The EPA can create “objective standards” to park access (Garcia), putting park access as a factor on their EJScreen tool and developing environmental justice frameworks to recognize …","https://blsa.studentorg.berkeley.edu/wp-content/uploads/2022/09/California-Legal-Studies-Journal-2022-1.pdf#page=28","https://scholar.google.com/scholar?q=related:-kUmyduuj4kJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
2,"E Kiskaddon, H Bienn, SA Hemmerling, ...","Supporting habitat restoration in the northern Gulf of Mexico through synthesis of data on multiple and interacting benefits and stressors",2022,"Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0301479722011628","https://scholar.google.com/scholar?cites=9151930485538987575&as_sdt=2005&sciodt=2007&hl=en",216,"2025-08-29 15:46:59","HTML","","","",,,,,2,0.67,1,4,3,"Outcomes of landscape scale restoration and conservation can be maximized when planning is based upon quantitative and decision-relevant information. Existing tools to support data…","https://www.sciencedirect.com/science/article/pii/S0301479722011628","https://scholar.google.com/scholar?q=related:N56en0kwAn8J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
2,"E Kontou, YC Wu, J Luo","Electric vehicle infrastructure plan in Illinois",2022,"","rosap.ntl.bts.gov","https://rosap.ntl.bts.gov/view/dot/65679","https://scholar.google.com/scholar?cites=15109306474581763877&as_sdt=2005&sciodt=2007&hl=en",241,"2025-08-29 15:46:59","","","","",,,,,2,0.67,1,3,3,"We study the allocation of dynamic electric vehicle charging investments from the policymaker’s perspective, which aims to meet statewide emission-reduction targets for the Illinois …","https://rosap.ntl.bts.gov/view/dot/65679/dot_65679_DS1.pdf","https://scholar.google.com/scholar?q=related:Jaf0oy8Kr9EJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"E Mayo","How an Environmental Crisis Catalyzed Community-Led Planning to Address Racial Inequities: A Case Study of Shingle Mountain, in Southern Dallas",2022,"","mavmatrix.uta.edu","https://mavmatrix.uta.edu/context/planning_reports/article/1013/type/native/viewcontent","",188,"2025-08-29 15:46:59","PDF","","","",,,,,0,0.00,0,1,3,"… The EPA EJ Screen Score is “an environmental justice mapping and screening tool that … and demographic indicators” (EPA 2022). The higher the EJ screen score, the greater the …","https://mavmatrix.uta.edu/context/planning_reports/article/1013/type/native/viewcontent","https://scholar.google.com/scholar?q=related:nmSI4nABuGAJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
1,"E Moses, CT Brown","Equity Framework to Guide the Electric School Bus Initiative",2022,"","electricschoolbusinitiative.org","https://electricschoolbusinitiative.org/sites/default/files/2023-08/Equity%20Framework%20to%20Guide%20the%20Electric%20School%20Bus%20Initiative%20%28Aug%202023%29.pdf","https://scholar.google.com/scholar?cites=2352289300451184551&as_sdt=2005&sciodt=2007&hl=en",170,"2025-08-29 15:46:59","PDF","","","",,,,,1,0.33,1,2,3,"… To mitigate this challenge, the ESB Initiative is currently undertaking the recommended research, outlined in the document below, which should be completed by the end of 2022. We …","https://electricschoolbusinitiative.org/sites/default/files/2023-08/Equity%20Framework%20to%20Guide%20the%20Electric%20School%20Bus%20Initiative%20%28Aug%202023%29.pdf","https://scholar.google.com/scholar?q=related:p09Y4qcCpSAJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
0,"E Preston","An Analysis of Environmental Policy Issues and Impacts in Southern Black Communities: The State of Georgia",2022,"","search.proquest.com","https://search.proquest.com/openview/55a5480c6038287deef945a33db89a5b/1?pq-origsite=gscholar&cbl=18750&diss=y","",268,"2025-08-29 15:46:59","","","","",,,,,0,0.00,0,1,3,"The purpose of this study was to identify factors, benchmarks, and best practices so that tools and intervention become predictive, prescriptive, and intentional in their support of ailing …","","https://scholar.google.com/scholar?q=related:COJ9KSdqrMkJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
33,"E Ross, M Day, C Ivanova, A McLeod, ...","Intersections of disadvantaged communities and renewable energy potential: Data set and analysis to inform equitable investment prioritization in the United …",2022,"Renewable Energy …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1755008422000059","https://scholar.google.com/scholar?cites=5938206773584972620&as_sdt=2005&sciodt=2007&hl=en",23,"2025-08-29 15:46:59","HTML","","","",,,,,33,11.00,7,5,3,"Renewable energy development can bolster local economies through job creation, local tax revenues, and reduced energy costs; however, communities most in need of economic …","https://www.sciencedirect.com/science/article/pii/S1755008422000059","https://scholar.google.com/scholar?q=related:TMtZPpm_aFIJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
2,"E Shumway","Wood Pellet Production in the US South and Exportation for'Renewable'Energy in Europe: The New Green Sacrifice Zone",2022,"Colum. J. Env't L.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/cjel48&section=14","https://scholar.google.com/scholar?cites=12405768210203030837&as_sdt=2005&sciodt=2007&hl=en",151,"2025-08-29 15:46:59","","","","",,,,,2,0.67,2,1,3,"In recentyears, European demand for wood pellets has surged due to a misconception of carbon neutrality. The current legal frameworks posit that simply replacing a harvested tree …","","https://scholar.google.com/scholar?q=related:NTX8ZnUkKqwJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022"
